"","gene_name","fc","qval","pval","logfc","abs_fc"
"1","FAH",2.48488915631273,0.0979168703478483,0.00180143073634276,1.31318149878775,1.31318149878775
"2","CLTC",0.348328875273591,0.0979168703478483,0.0017964333635403,-1.52147802251597,1.52147802251597
"3","IGHV4-59",2.94967743412276,0.0979168703478483,0.00180191578165578,1.56055719527591,1.56055719527591
"4","SSFA2",2.30953448227008,0.0977042655259956,0.00178950212244167,1.20760208635957,1.20760208635957
"5","F12",4.08459555764142,0.0977042655259956,0.00178661380215339,2.03019323482836,2.03019323482836
"6","C9",5.34390322255384,0.0977042655259956,0.0017875542908139,2.41789388101446,2.41789388101446
"7","IGHV4-59",2.95511500154524,0.0976937670148265,0.0017829346238023,1.563214275557,1.563214275557
"8","IFIT3",2.05412683381508,0.096587259618866,0.00175725641074553,1.03852526484341,1.03852526484341
"9","ETS2",2.29248944854764,0.0960270384884214,0.00173650664172698,1.19691509366198,1.19691509366198
"10","MTSS1L",2.3596643238225,0.0960270384884214,0.00173998353477889,1.23858164229868,1.23858164229868
"11","IGLV3-21",5.54293536544512,0.0960270384884214,0.00173864662049539,2.47065018487629,2.47065018487629
"12","RNF181",0.475322361481431,0.0947243549107542,0.0017060768699666,-1.07302182024164,1.07302182024164
"13","SLC22A1",4.97022163928891,0.0945741335964782,0.00169925681612049,2.31331018795926,2.31331018795926
"14","PPP1R15A",2.20580955307684,0.0943660835543313,0.00169175787631248,1.14130823576504,1.14130823576504
"15","FRMD4B",2.07131266581017,0.0936989594730075,0.00166873372045773,1.05054534562341,1.05054534562341
"16","COPE",0.481933396147061,0.0936989594730075,0.00165442305767272,-1.05309431707912,1.05309431707912
"17","NR3C1",2.39549526341252,0.0936989594730075,0.00165673522213561,1.26032396084746,1.26032396084746
"18","IGHA1",5.65228010138037,0.0936989594730075,0.00165294843001818,2.49883296086993,2.49883296086993
"19","HAMP",6.23485214239665,0.0936989594730075,0.00166926493971098,2.64035534739088,2.64035534739088
