"gene_name","fc","qval","pval","logfc","abs_fc"
"DCPS",1.00117126957736,0.999415884259975,0.996601670604625,0.00168879598607573,0.00168879598607573
"GPC3",1.01230796361004,0.999415692876111,0.961113591512801,0.0176482524671822,0.0176482524671822
"GOLM1",0.983853742880572,0.999415692876111,0.974810782501633,-0.0234842306478456,0.0234842306478456
"DCPS",1.02435300885903,0.999415692876111,0.953028995261563,0.0347129774144709,0.0347129774144709
"MDK",1.04091133248829,0.999415692876111,0.950354489172989,0.0578471813870296,0.0578471813870296
"GPC3",1.05144504205959,0.999415692876111,0.946584468006983,0.0723734438688461,0.0723734438688461
"DCPS",0.984832366342066,0.999393873547076,0.941775576112092,-0.0220499183677192,0.0220499183677192
"AFP",1.0224907278206,0.999393873547076,0.943104262214911,0.0320877605382798,0.0320877605382798
"SPP1",0.950207846148326,0.998688077534858,0.936441201617746,-0.073684975328097,0.073684975328097
"MDK",1.04256017296976,0.998551992656903,0.92781289266117,0.0601306534443251,0.0601306534443251
"SPP1",1.04228664726722,0.9976948216905,0.877506722665833,0.059752098844492,0.059752098844492
"DCPS",0.957786574389388,0.9976948216905,0.865246148825905,-0.0622238819043874,0.0622238819043874
"F2",1.05224784991613,0.9976948216905,0.907257397152665,0.0734745617877773,0.0734745617877773
"DKK1",0.936053510909217,0.9976948216905,0.889183795698322,-0.0953370888856336,0.0953370888856336
"FUCA1",0.909910122423086,0.9976948216905,0.894641935156552,-0.136204046651031,0.136204046651031
"SPP1",0.88792565197888,0.9976948216905,0.880305773976967,-0.171489213370392,0.171489213370392
"MDK",1.032231772443,0.997425248715878,0.855039779426533,0.0457669430592391,0.0457669430592391
"DCPS",0.959394092075153,0.997425248715878,0.857710115333314,-0.059804539400621,0.059804539400621
"FUCA1",1.04651388652732,0.997425248715878,0.851472473239021,0.0655914553023467,0.0655914553023467
"MDK",1.06401579965273,0.997425248715878,0.845209016167394,0.0895195736881673,0.0895195736881673
"GOLM1",1.12364247291838,0.997425248715878,0.857457474898682,0.168183063495264,0.168183063495264
"SPP1",0.792756329001211,0.997425248715878,0.860336654977463,-0.335050604699891,0.335050604699891
"SPP1",0.789093608867217,0.997425248715878,0.842200248888035,-0.341731639974512,0.341731639974512
"DKK1",1.10379361012081,0.997412246279964,0.834963731342584,0.142470438881327,0.142470438881327
"SPP1",0.89754884892744,0.997412246279964,0.834777083912972,-0.155937635408425,0.155937635408425
"GPC3",1.21462934914994,0.996625987160253,0.814701739652832,0.28051613463449,0.28051613463449
"F2",1.07297570895142,0.996395693499337,0.807523990244936,0.10161741535631,0.10161741535631
"DKK1",1.07283190580144,0.993045175330248,0.783931504181137,0.101424048448462,0.101424048448462
"F2",1.10467235521008,0.99154104898734,0.77212716400629,0.143618531058705,0.143618531058705
"DCPS",1.32327584706168,0.99134523494083,0.769961833458605,0.404113833880988,0.404113833880988
"FUCA1",1.1035230403535,0.991324284049412,0.764181316348285,0.142116751825703,0.142116751825703
"F2",1.09183835569937,0.99096370770988,0.760778733282124,0.126759284194866,0.126759284194866
"GOLM1",1.28041221919363,0.988151533333213,0.74312001216042,0.356608349948285,0.356608349948285
"F2",1.58020053626359,0.985677709091444,0.732193772343324,0.6601076560698,0.6601076560698
"DCPS",0.897268864146134,0.985564764663003,0.729562732378404,-0.156387745362041,0.156387745362041
"F2",1.10538843233432,0.98487671785681,0.725168734916994,0.144553420232802,0.144553420232802
"GPC3",0.699682913486481,0.984794207685019,0.723287668520595,-0.515226833946865,0.515226833946865
"GOLM1",1.12729694719438,0.983466819169098,0.715638645936434,0.172867593429992,0.172867593429992
"DKK1",1.21203583922291,0.981492241685344,0.708193566737995,0.277432359128281,0.277432359128281
"SPP1",0.713112163661872,0.973068589316228,0.675593156358954,-0.48779908240879,0.48779908240879
"DKK1",1.19150273781222,0.972539986176228,0.67234964885527,0.252782266529086,0.252782266529086
"AFP",1.101434488791,0.97226180650218,0.671268147969585,0.139383688859034,0.139383688859034
"DCPS",0.835743759346307,0.96749856853072,0.653621246007521,-0.258867417875973,0.258867417875973
"SPP1",0.792193148359039,0.966635323246891,0.651603715174556,-0.336075871391842,0.336075871391842
"MDK",0.875519800081312,0.961523971691295,0.633246315752848,-0.191788288979976,0.191788288979976
"F2",0.807786982674179,0.960940446274796,0.631988921547195,-0.307953197401358,0.307953197401358
"AFP",0.494444000066162,0.958455989454755,0.625421562956629,-1.01612096197534,1.01612096197534
"FUCA1",0.776131138839296,0.956763910041147,0.621418427759332,-0.365627657206001,0.365627657206001
"SPP1",1.66890928966307,0.955956261893303,0.617127819504886,0.738905541932565,0.738905541932565
"F2",0.454923112410876,0.955343357138339,0.615010712290279,-1.1363053621406,1.1363053621406
"MDK",0.781421632894304,0.952315814905594,0.607630841245221,-0.355826899210512,0.355826899210512
"GPC3",1.39991998186819,0.942884469472005,0.584526352806936,0.485344366412275,0.485344366412275
"F2",1.15688536919659,0.938944378691422,0.575510383777845,0.210245921070636,0.210245921070636
"F2",1.90711197744351,0.93653769767427,0.565980293568971,0.931389555008618,0.931389555008618
"FUCA1",0.808556210060879,0.933464907957247,0.558355021090177,-0.306580022911091,0.306580022911091
"GOLM1",1.31948673675003,0.930460107107187,0.551079443282522,0.399976849018765,0.399976849018765
"GOLM1",1.53940569423004,0.929356375963794,0.549669292171467,0.622373488926095,0.622373488926095
"DCPS",0.666294298774418,0.92832830408335,0.547202735949992,-0.585768545818403,0.585768545818403
"MDK",0.737132633390393,0.923885155338732,0.538089117517163,-0.440003865908078,0.440003865908078
