"gene_name","fc","qval","pval","logfc","abs_fc"
"SPP1",1.00480862752134,0.997332322115539,0.984940814607399,0.00692075671162049,0.00692075671162049
"DKK1",0.994522967358483,0.995097017165581,0.973139775058506,-0.00792340606909047,0.00792340606909047
"AFP",0.971068572926096,0.994225882419183,0.968881288113074,-0.0423549183702641,0.0423549183702641
"FUCA1",0.990484435497917,0.991781356917235,0.958900919509289,-0.0137937901475588,0.0137937901475588
"DKK1",1.01024725427055,0.989542541930069,0.947416974300441,0.0147084304566416,0.0147084304566416
"MDK",1.02394188543724,0.98247088616928,0.917708798085287,0.0341338364602787,0.0341338364602787
"GOLM1",1.03094434921389,0.980220138406688,0.909593769203182,0.0439664575556154,0.0439664575556154
"SPP1",1.05132495290815,0.978875153213537,0.902408783114934,0.0722086593000631,0.0722086593000631
"DCPS",0.934169458059726,0.971015429567415,0.870090909832736,-0.0982438167649515,0.0982438167649515
"FUCA1",0.982918700137153,0.9689318566113,0.859690123730881,-0.024856002593678,0.024856002593678
"DCPS",0.972136114106532,0.967915399378876,0.855652771456493,-0.0407697672719988,0.0407697672719988
"SPP1",1.06021335424416,0.967271121076289,0.85251826891063,0.0843546177479303,0.0843546177479303
"AFP",1.09720357862577,0.965761506389881,0.84675903266611,0.133831232782998,0.133831232782998
"MDK",0.970718185664804,0.965095886160258,0.843425024553676,-0.0428755748919,0.0428755748919
"SPP1",1.1337176419388,0.964405587864685,0.839468122808289,0.181061374585666,0.181061374585666
"GPC3",1.06962997864992,0.959179054243814,0.818798302653222,0.0971118057004845,0.0971118057004845
"GOLM1",1.06966209349982,0.958680140452267,0.817618694230437,0.0971551209030194,0.0971551209030194
"SPP1",1.03919830152628,0.949202902777096,0.782506189609487,0.0554709779484554,0.0554709779484554
"F2",0.949591793564326,0.949070975710977,0.781673867820842,-0.0746206277205255,0.0746206277205255
"DCPS",1.09346040853828,0.949039537452576,0.780436847658289,0.12890098495891,0.12890098495891
"SPP1",1.23586695880949,0.945789129550903,0.768562309845713,0.305523445348698,0.305523445348698
"F2",0.962600524973402,0.944240189298772,0.762938811710033,-0.0549908847818375,0.0549908847818375
"SPP1",0.829196592542475,0.944240189298772,0.763025343455974,-0.270213906964123,0.270213906964123
"F2",1.08040101271085,0.943571827774996,0.760364686204053,0.11156689726629,0.11156689726629
"SPP1",1.14389334564729,0.943441590780541,0.75994166090267,0.193952544355136,0.193952544355136
"SPP1",0.915704402544499,0.942891386088639,0.757493795557728,-0.12704613609329,0.12704613609329
"FUCA1",0.924874859001013,0.94215071638978,0.75330274420489,-0.112669921163473,0.112669921163473
"SPP1",1.16631204195054,0.922253511877425,0.684703364878694,0.221953827258085,0.221953827258085
"DCPS",1.08710280317636,0.907156985388363,0.640779359097057,0.120488376997948,0.120488376997948
"SPP1",1.09339982753953,0.894393011518896,0.609353690238528,0.128821053095822,0.128821053095822
"SPP1",1.21887638329938,0.883483814286998,0.581088679080929,0.285551817308244,0.285551817308244
"GOLM1",0.797205382999682,0.86655682256982,0.540669306361161,-0.326976643113895,0.326976643113895
"F2",1.14386208907038,0.859576220575231,0.52774359198777,0.193913122563958,0.193913122563958
"F2",1.17316475752254,0.856998174575246,0.522711399428038,0.23040563755157,0.23040563755157
"GOLM1",0.866844811623229,0.849767794514261,0.508251706891933,-0.206154359273558,0.206154359273558
"SPP1",1.14466109059069,0.843690782096978,0.495933332283427,0.194920510724232,0.194920510724232
"AFP",0.753598604726323,0.831642083236458,0.473676321201218,-0.408131801056993,0.408131801056993
"SPP1",1.43015221208755,0.822065408089991,0.456304112708007,0.516168702204784,0.516168702204784
"F2",0.807547122662462,0.820254219406932,0.453176026697625,-0.308381647281555,0.308381647281555
"AFP",0.812869390910919,0.816699024689224,0.445874064653805,-0.298904531298466,0.298904531298466
"DKK1",0.808404435157803,0.809050179352777,0.433194724358629,-0.30685085807494,0.30685085807494
"MDK",0.759988324501411,0.806713209599101,0.429031616653808,-0.395950839901271,0.395950839901271
"GOLM1",0.765670856991471,0.806435561594532,0.428563906818994,-0.385203748475142,0.385203748475142
"AFP",0.833747262628454,0.798049909405511,0.41464919305023,-0.26231797526041,0.26231797526041
"F2",0.56706709284307,0.781832630697498,0.387717536687453,-0.818408656394279,0.818408656394279
"F2",0.522180859633553,0.77475799246797,0.377695439433031,-0.937378517776312,0.937378517776312
"F2",1.53399952358686,0.767756989134719,0.367627779535973,0.617298034784144,0.617298034784144
"DCPS",1.63897075734395,0.761667659559519,0.359609829361838,0.712790113979027,0.712790113979027
"SPP1",1.22185589916321,0.761614183396949,0.359461157620818,0.289074149460068,0.289074149460068
"FUCA1",0.693498113160206,0.7569945466762,0.35333149376795,-0.528036137555668,0.528036137555668
"MDK",0.779301871631545,0.756652815022411,0.353039490537274,-0.35974581365402,0.35974581365402
"DKK1",0.837080261468813,0.751024774792449,0.346948993841462,-0.25656213606444,0.25656213606444
"SPP1",1.67632135072461,0.749993525796376,0.34501103239458,0.745298740121291,0.745298740121291
"DCPS",1.19956564591121,0.744965758376855,0.338262014635497,0.262512110894458,0.262512110894458
"DCPS",1.21619794955297,0.743626558543255,0.335852506586596,0.282378062331209,0.282378062331209
"GOLM1",0.762918489338257,0.742881340111826,0.334581424493305,-0.3903991679838,0.3903991679838
"MDK",0.776811429172789,0.742392008367621,0.333922004574295,-0.364363667701827,0.364363667701827
"MDK",0.846654792021384,0.7326660780768,0.321311805757226,-0.240154237911115,0.240154237911115
"GOLM1",0.784273687464971,0.700428604985387,0.286041649123622,-0.350570896356051,0.350570896356051
