"gene_name","fc","qval","pval","logfc","abs_fc"
"MAPKAP1",1.00044602275988,0.999977975526731,0.999406436471418,0.000643331364249866,0.000643331364249866
"MAGEA3",1.00448398998497,0.999416574953224,0.995724302692797,0.00645456979210264,0.00645456979210264
"G3BP2",0.99621180439157,0.999375529130579,0.992552168415988,-0.00547558887959158,0.00547558887959158
"PEG10",0.994013112285625,0.999083379576179,0.989375286659687,-0.00866321200857799,0.00866321200857799
"TREM2",0.993179753203071,0.999083379576179,0.98937528665966,-0.00987324361350265,0.00987324361350265
"NGFR",1.01956696311028,0.999083379576179,0.963867930508399,0.0279565317788014,0.0279565317788014
"TSLP",1.02145017709216,0.999083379576179,0.963660182324736,0.0306188359702599,0.0306188359702599
"RBM24",1.02145350684231,0.999083379576179,0.955109199240865,0.0306235388978297,0.0306235388978297
"SPINK1",0.97124203633371,0.999083379576179,0.977072204277247,-0.0420972306478035,0.0420972306478035
"CST2",1.03158725376294,0.999083379576179,0.963315077354372,0.0448658524869513,0.0448658524869513
"HDAC1",0.96560884885773,0.999083379576179,0.942363623190022,-0.050489197849244,0.050489197849244
"SPINK1",0.947161133291291,0.999083379576179,0.935794303294976,-0.0783182136231672,0.0783182136231672
"MLH1",1.06113155615801,0.997911558143934,0.918215976132382,0.0856035286853992,0.0856035286853992
"IGF2R",1.0618404524679,0.996995363636085,0.914278805074654,0.0865670093385954,0.0865670093385954
"DAPK1",1.06752063746237,0.996995363636085,0.914368984330271,0.0942639605032106,0.0942639605032106
"PTTG1",1.05978483911151,0.995151396441438,0.90488403437409,0.0837713939818184,0.0837713939818184
"EGR2",1.06806388529186,0.99449702012265,0.898846343997373,0.0949979431277645,0.0949979431277645
"CCL20",0.884405075289405,0.992830803012962,0.88445965468178,-0.177220790590476,0.177220790590476
"ROBO1",0.929975436036643,0.992399614121437,0.882415974901775,-0.104735484877598,0.104735484877598
"TK1",0.884358559436164,0.991826733941033,0.876586210495363,-0.177296672058741,0.177296672058741
"OLFM2",0.820191736621332,0.991382001700861,0.872874214076904,-0.285966886208187,0.285966886208187
"FASTKD5",1.04639435415165,0.99046647056409,0.865142258931466,0.06542666187047,0.06542666187047
"PEG10",0.883953849283996,0.988123699123818,0.843249319426194,-0.177957045572885,0.177957045572885
"CDKN2A",0.93353334081804,0.987399713297944,0.836548026267848,-0.0992265461649836,0.0992265461649836
"MGMT",0.910024373457537,0.984510611096545,0.825254807306691,-0.136022908921724,0.136022908921724
"G3BP2",0.911097721229472,0.983468853114883,0.813750641530264,-0.134322294018919,0.134322294018919
"DAPK1",1.16723930379399,0.982810004429597,0.811173129097683,0.22310036824678,0.22310036824678
"MT1X",1.29982702078005,0.982751128275163,0.810656231934788,0.378319644124986,0.378319644124986
"MAPKAP1",1.1212488651121,0.982613509526375,0.810130142363531,0.165106524901082,0.165106524901082
"CAP2",1.10019653851089,0.981948703329783,0.805234529434005,0.137761269029319,0.137761269029319
"MAGEA3",1.16294604735143,0.980122936610123,0.779210789177062,0.217784167297751,0.217784167297751
"G3BP1",1.21750315423872,0.980122936610123,0.78852893274503,0.283925509965658,0.283925509965658
"TK1",1.29359792800424,0.980122936610123,0.796176179381078,0.371389273116852,0.371389273116852
"MAPKAP1",0.796660074845681,0.979381269206899,0.759068677078066,-0.327963819787254,0.327963819787254
"MAGEA3",0.790391042371792,0.979162043652803,0.757726404075539,-0.339361498165965,0.339361498165965
"DAPK3",0.899082726049029,0.978465889645428,0.750954560201932,-0.153474228346977,0.153474228346977
"TFDP3",1.18900233467997,0.978172770003781,0.749253209774846,0.249751547907713,0.249751547907713
"IGF2R",0.899274905605908,0.974061538900922,0.697221969908122,-0.153165884233609,0.153165884233609
"NHEJ1",0.850414584501788,0.974061538900922,0.714530507096824,-0.233761755770018,0.233761755770018
"DAPK3",1.18678641011718,0.974061538900922,0.721752953986823,0.247060311734656,0.247060311734656
"SLC22A1",0.811316369094251,0.974061538900922,0.718095418317331,-0.301663498420707,0.301663498420707
"MT1X",1.25750814151292,0.974061538900922,0.692556751475261,0.330567740533619,0.330567740533619
"CDKN2A",0.779934956223577,0.974061538900922,0.678946513692061,-0.358574281484871,0.358574281484871
"OLFM2",0.755935506455661,0.974061538900922,0.707587503705803,-0.403664940448391,0.403664940448391
"SLC22A1",1.35454912680769,0.974061538900922,0.705351565238109,0.437812718173789,0.437812718173789
"GSTP1",0.722725984054678,0.974061538900922,0.68641544041665,-0.4684793306674,0.4684793306674
"CCL20",0.689183245413318,0.974061538900922,0.704633380526492,-0.537040465949187,0.537040465949187
"MT1X",1.55031063097633,0.974061538900922,0.689015815243515,0.632557312834547,0.632557312834547
"IGF2",1.17144917091236,0.974005845028823,0.678098832640169,0.228294357134417,0.228294357134417
"MYRIP",1.29821071749641,0.974004723281237,0.676766302188113,0.376524571637499,0.376524571637499
"RASSF1",0.830119933297493,0.97320033920444,0.634951308215288,-0.268608307013705,0.268608307013705
"OLFM2",1.20851848705637,0.97320033920444,0.669908075509428,0.273239542595052,0.273239542595052
"NHEJ1",0.813570888480456,0.97320033920444,0.626952143562549,-0.297660037860439,0.297660037860439
"CDKN2A",0.811630753258579,0.97320033920444,0.612452895415238,-0.301104564030009,0.301104564030009
"CELSR3",0.809594543695835,0.97320033920444,0.597166466874561,-0.304728527939979,0.304728527939979
"G3BP2",0.807039164419096,0.97320033920444,0.669822407227383,-0.309289407825199,0.309289407825199
"CDKN2A",1.26242489747401,0.97320033920444,0.63430621405946,0.336197563496393,0.336197563496393
