"","gene_name","fc.asian","qval.asian","pval.asian","logfc.asian","abs_fc.asian","fc.black","qval.black","pval.black","logfc.black","abs_fc.black","fc.white","qval.white","pval.white","logfc.white","abs_fc.white"
"21","MAPKAP1",1.7164247934015,0.966910531116204,0.338138724947644,0.77940664578123,0.77940664578123,0.488893354695303,0.758677110973861,0.082332398933912,-1.03240829930463,1.03240829930463,0.702735702145711,0.655739887312043,0.160125186095916,-0.508945899043494,0.508945899043494
"22","MEP1A",0.949581563533616,0.999398361058074,0.862648924397366,-0.0746361700769075,0.0746361700769075,0.814062306941973,0.972351778004099,0.466352195191681,-0.296788874749527,0.296788874749527,0.93276176146522,0.93333567202566,0.667273594476578,-0.100419448367883,0.100419448367883
"23","MGMT",2.12285254926641,0.466307194641312,0.0167408433900252,1.08600416689576,1.08600416689576,5.30693439847283,0.826068277539483,0.149434779770009,2.40787871502372,2.40787871502372,0.702262986790575,0.815712842469745,0.361198644677031,-0.509916695855919,0.509916695855919
"24","MLH1",1.43199455838699,0.786187561337197,0.13981162404453,0.518026010337491,0.518026010337491,1.68073140398773,0.896599036971993,0.232786929781447,0.749089187336471,0.749089187336471,0.872141721108055,0.791116148314556,0.316448839621405,-0.197365506070134,0.197365506070134
"25","MRPS18A",3.40515338780867,0.659895567871228,0.0683146166024547,1.76771978703226,1.76771978703226,0.349617045110903,0.758677110973861,0.0687064182454049,-1.51615257166924,1.51615257166924,0.578096333689231,0.695617229503921,0.194437514120016,-0.790618172134955,0.790618172134955
"26","MT1F",7.30912340685227,0.691780445149164,0.0843139570564081,2.86969839216676,2.86969839216676,2.42286255374587,0.956815284220185,0.350761197100817,1.27671256465158,1.27671256465158,16.4705492827659,4.07825332613611e-05,2.92748542074506e-08,4.04181676375299,4.04181676375299
"27","MT1X",4.62938601970832,0.832493203449075,0.177997647634894,2.21082086625897,2.21082086625897,1.92034647489188,0.972351778004099,0.459710735864812,0.941366629963443,0.941366629963443,7.24960382851479,0.0205556745720977,0.000139913320614027,2.85790215785119,2.85790215785119
"28","MYRIP",1.76477996538249,0.904774613485173,0.251478649686313,0.819488317977908,0.819488317977908,1.29821071749641,0.974004723281237,0.676766302188113,0.376524571637499,0.376524571637499,1.37813267941095,0.604883890289783,0.122863560955649,0.462714789866332,0.462714789866332
"29","NGFR",3.2882921126416,0.578276116349195,0.0368439781490322,1.71733846530311,1.71733846530311,2.97249307654817,0.758677110973861,0.0675744695410867,1.57167344968792,1.57167344968792,2.7563841899904,0.0607939085763986,0.00074451776143114,1.46277698759394,1.46277698759394
"30","NHEJ1",0.818336406142552,0.999398361058074,0.658008548567153,-0.289234058928685,0.289234058928685,0.813570888480456,0.97320033920444,0.626952143562549,-0.297660037860439,0.297660037860439,0.874734991669604,0.898877183003716,0.555218938585778,-0.193082088356887,0.193082088356887
"31","OLFM2",0.437948730910759,0.999398361058074,0.452510336682884,-1.1911661063168,1.1911661063168,0.448849726513201,0.972351778004099,0.461334774266767,-1.15569557887844,1.15569557887844,0.640620114999482,0.436544342719472,0.0497386354570815,-0.642458996502529,0.642458996502529
"32","PEG10",0.583305084061226,0.999398361058074,0.436659286897719,-0.777677446214934,0.777677446214934,1.33585461725638,0.97320033920444,0.61914617349073,0.417763006033423,0.417763006033423,0.767044040664842,0.799992461960495,0.330875734733151,-0.382618680881839,0.382618680881839
"33","PTTG1",0.360816271346626,0.585216158054353,0.038627042309171,-1.47066369514725,1.47066369514725,0.607094088191793,0.847744774916859,0.176504860001259,-0.720007970418691,0.720007970418691,0.583605372240937,0.291825144909064,0.0179581774764583,-0.77693493118316,0.77693493118316
"34","QTRT1",0.356907857677122,0.383486736526008,0.00796971671760849,-1.48637643080212,1.48637643080212,0.436364466450863,0.758677110973861,0.0819311067916344,-1.19639446839153,1.19639446839153,0.648460382986039,0.269883307330191,0.0146060764081701,-0.624909657674014,0.624909657674014
"35","RASSF1",0.808071145171059,0.999398361058074,0.570185741087117,-0.307445776827463,0.307445776827463,2.05112841072237,0.758677110973861,0.0803899457247093,1.03641781444732,1.03641781444732,0.719522849478872,0.822076535345443,0.373199373164247,-0.474887592346491,0.474887592346491
"36","ROBO1",0.670904877683655,0.907326755259603,0.254195193181726,-0.575819862325042,0.575819862325042,0.642637904435351,0.972351778004099,0.545165060633539,-0.637922017706796,0.637922017706796,0.792276727472107,0.832085099960726,0.39206960126081,-0.33592367011128,0.33592367011128
"37","S100A8",2.20742473168815,0.562227973377601,0.034210179970344,1.14236424599535,1.14236424599535,1.75625482114831,0.926869566082059,0.276344843163073,0.812502185724859,0.812502185724859,1.92885016542535,0.0438793483624685,0.000433177866565049,0.947741078071548,0.947741078071548
"38","SLC22A1",9.2277325646722,0.73599842405239,0.108091849176135,3.20597619287958,3.20597619287958,3.77909990809081,0.844795166111722,0.172195206470215,1.91804265964097,1.91804265964097,6.57848773226337,0.15604548133024,0.00430125928220193,2.71775597424698,2.71775597424698
"39","SLC39A11",0.686320634904577,0.865785389751855,0.206278145068794,-0.543045363509133,0.543045363509133,1.94080998605063,0.754980346617817,0.0601359828876873,0.956658878689702,0.956658878689702,0.725143295057804,0.530351493195083,0.0834558483749546,-0.463661981632975,0.463661981632975
"40","SLC6A8",0.981929257526882,0.999398361058074,0.964196809044076,-0.0263090046564334,0.0263090046564334,0.774860161295166,0.97320033920444,0.670384530487731,-0.367992123609233,0.367992123609233,0.647783509509939,0.352551703954464,0.0285638911925606,-0.626416352674374,0.626416352674374
"41","SOCS1",1.31644764363904,0.999398361058074,0.571117765631365,0.396650145186231,0.396650145186231,1.47594922555032,0.972351778004099,0.49798175915769,0.561643091786708,0.561643091786708,1.08639411432704,0.94443203893021,0.715748643258806,0.119547568739656,0.119547568739656
"42","SPINK1",0.109604898912664,0.655115040438549,0.0659934192764,-3.18961581229097,3.18961581229097,0.0928787587091987,0.881956900701272,0.210510068126883,-3.42850749853647,3.42850749853647,0.262245298305936,0.466842894403555,0.0594774826529545,-1.93101118737182,1.93101118737182
"43","SPINT2",1.73340107156819,0.923400573274661,0.273304595450469,0.793605501593733,0.793605501593733,5.12939433494329,0.54671709962195,0.00303535216205919,2.35878848634712,2.35878848634712,1.62403678064256,0.381090963195539,0.0346777916374832,0.699584306568494,0.699584306568494
"44","SRD5A2",10.516564840545,0.00222454258638233,5.45472113877565e-06,3.3945916306179,3.3945916306179,2.17979910286149,0.747658782231523,0.0522472357516727,1.12419517781825,1.12419517781825,2.55355728702073,0.277531584587363,0.0157081959257008,1.35250842512577,1.35250842512577
"45","TBC1D1",2.29362936871504,0.51049684207374,0.0231243718545748,1.19763228275886,1.19763228275886,2.86935743006624,0.747658782231523,0.0530770078574406,1.52072769291145,1.52072769291145,1.24812241837638,0.828228992722914,0.385505176765964,0.319759443593578,0.319759443593578
"46","TFDP3",0.912287565155269,0.999398361058074,0.780049302004319,-0.132439442174443,0.132439442174443,1.18900233467997,0.978172770003781,0.749253209774846,0.249751547907713,0.249751547907713,0.894194405146755,0.917394116704147,0.610806857694258,-0.161339575725979,0.161339575725979
"47","TK1",0.506015833314841,0.97331373903584,0.3474890852292,-0.982745567107257,0.982745567107257,0.51467386054573,0.972351778004099,0.462540401556255,-0.95826958263372,0.95826958263372,0.72271389178227,0.523121403177053,0.0798416628344647,-0.468503469286693,0.468503469286693
"48","TREM2",0.678320068738983,0.983007305543749,0.365880125797566,-0.559961917951891,0.559961917951891,0.993179753203071,0.999083379576179,0.98937528665966,-0.00987324361350265,0.00987324361350265,1.3358576837021,0.648938165113929,0.154482901160704,0.41776631772685,0.41776631772685
"49","TSLP",1.95272902293447,0.602172903803608,0.0442962156363476,0.965491762643932,0.965491762643932,1.02145017709216,0.999083379576179,0.963660182324736,0.0306188359702599,0.0306188359702599,1.86268597417233,0.162435341034595,0.00473822744991281,0.897384474230752,0.897384474230752
