"gene_name","fc","qval","pval","logfc","abs_fc"
"PDCD4",0.998340086437068,0.999398361058074,0.996137122021228,-0.00239673880594281,0.00239673880594281
"PDCD6IP",0.996820214488241,0.999398361058074,0.99038204262121,-0.0045947698578752,0.0045947698578752
"ARAF",1.00509341594559,0.999398361058074,0.983217851402156,0.00732959539254351,0.00732959539254351
"PDGFRB",1.01158634454749,0.999398361058074,0.969875149693069,0.0166194672357871,0.0166194672357871
"VEGFB",0.986411289826257,0.999398361058074,0.943718044476928,-0.0197387828968704,0.0197387828968704
"MET",0.986132238888874,0.999398361058074,0.943729993245535,-0.0201469720195365,0.0201469720195365
"KDR",0.981534478298711,0.999398361058074,0.953293901457557,-0.0268891488495867,0.0268891488495867
"VEGFB",0.971279371645981,0.999398361058074,0.958528117569776,-0.0420417733749531,0.0420417733749531
"RAF1",0.969735029004407,0.999398361058074,0.932457546682671,-0.0443374966213394,0.0443374966213394
"PDCD7",0.969308038277502,0.999398361058074,0.927913497171215,-0.0449728795321811,0.0449728795321811
"FLT1",1.03492878459003,0.999398361058074,0.935456078738419,0.0495314965616464,0.0495314965616464
"FGFR3",0.964353117802769,0.999398361058074,0.924224238307869,-0.052366579116469,0.052366579116469
"FGFR4",1.04544340965362,0.999398361058074,0.92291382171289,0.0641149702759176,0.0641149702759176
"FGFR2",1.04912547955732,0.999398361058074,0.919774186912792,0.0691872402686318,0.0691872402686318
"FGFR4",0.951092605114244,0.999398361058074,0.86403289101811,-0.0723422759522043,0.0723422759522043
"PDGFRB",0.946143599398847,0.999398361058074,0.904282110356563,-0.07986893202212,0.07986893202212
"PDGFRB",0.946071659086111,0.999398361058074,0.855176128763176,-0.0799786319434252,0.0799786319434252
"PDCD11",0.924671326208184,0.999398361058074,0.871572118159277,-0.112987443109566,0.112987443109566
"RAF1",1.08417950022945,0.999398361058074,0.86857702464298,0.116603633677228,0.116603633677228
"KDR",0.922189573329291,0.999398361058074,0.881552966110244,-0.116864740774003,0.116864740774003
"FGFR2",1.08626594437841,0.999398361058074,0.833723126693267,0.119377353294535,0.119377353294535
"FGFR3",0.919790640119805,0.999398361058074,0.847708982157656,-0.120622578101725,0.120622578101725
"RAF1",0.916630632926724,0.999398361058074,0.801386474794667,-0.125587594869001,0.125587594869001
"PDCD5",1.09219805287135,0.999398361058074,0.835156817370271,0.127234489945917,0.127234489945917
"PDCD4",0.905731252414403,0.999398361058074,0.850960393173873,-0.142845056012486,0.142845056012486
"PDCD6IP",0.898994298952249,0.999398361058074,0.829981441988848,-0.15361612809024,0.15361612809024
"FGFR2",0.888263527610008,0.999398361058074,0.630792460873561,-0.170940339963272,0.170940339963272
"FGFR4",0.875863423952501,0.999398361058074,0.766504608113306,-0.191222171348548,0.191222171348548
"FGFR2",1.14246446005115,0.999398361058074,0.797866703961255,0.192149286416422,0.192149286416422
"RAF1",0.875215551233689,0.999398361058074,0.638500889653415,-0.192289722058084,0.192289722058084
"PDCD6IP",0.857602943138906,0.999398361058074,0.684624478122632,-0.221618238013531,0.221618238013531
"FGFRL1",1.16735281837972,0.999398361058074,0.699809671610771,0.223240664214092,0.223240664214092
"MET",0.854915383682322,0.999398361058074,0.622620541410194,-0.226146460366,0.226146460366
"RAF1",0.852386164614397,0.999398361058074,0.590389849893844,-0.230420918477431,0.230420918477431
"PDCD6IP",1.17795501250007,0.999398361058074,0.704162480816428,0.236284441984671,0.236284441984671
"FGFR3",0.84854977535078,0.999398361058074,0.729169426266664,-0.236928805130613,0.236928805130613
"PDGFRB",0.847788273477506,0.999398361058074,0.727237328721277,-0.238224083569668,0.238224083569668
"FGFR4",0.847041194539384,0.999398361058074,0.849638125520648,-0.239495960380082,0.239495960380082
"FGFR4",0.845976903598834,0.999398361058074,0.528964353185445,-0.241309818679581,0.241309818679581
"PDGFRB",0.842838959260396,0.999398361058074,0.622655727084397,-0.246671092273774,0.246671092273774
"PDCD4",0.8412478767248,0.999398361058074,0.711786631552923,-0.249397136463031,0.249397136463031
"FGFR3",1.18954795454199,0.999398361058074,0.595997675525923,0.250413432658707,0.250413432658707
"PDCD6",0.836250550926313,0.999398361058074,0.772206974836391,-0.257992838677781,0.257992838677781
"PDCD6IP",0.834250553935765,0.999398361058074,0.430954910405489,-0.261447355541361,0.261447355541361
"PDCD2L",0.831476836614429,0.999398361058074,0.658825956567251,-0.266252021593659,0.266252021593659
"PDCD2L",1.20481032783203,0.999398361058074,0.453678989500049,0.26880604219435,0.26880604219435
"PDCD6",0.818561624315961,0.999398361058074,0.453481968796286,-0.288837062734787,0.288837062734787
"VEGFB",0.815858660687976,0.999398361058074,0.689892441564408,-0.293608853457941,0.293608853457941
"KDR",1.2277918055717,0.999398361058074,0.638113464884015,0.296065946267009,0.296065946267009
"MET",1.23563188972973,0.999398361058074,0.665315074881771,0.305249010265017,0.305249010265017
"PDCD7",1.23573768068221,0.999398361058074,0.542817210769881,0.305372524031986,0.305372524031986
"PDCD6",0.796676420986728,0.999398361058074,0.553400330438309,-0.327934218385807,0.327934218385807
"MET",1.25771968714769,0.999398361058074,0.443123583986723,0.330810419018205,0.330810419018205
"VEGFB",1.25999611507326,0.999398361058074,0.5167277380215,0.333419285492507,0.333419285492507
"RAF1",0.790888901089656,0.999398361058074,0.560531982755196,-0.338453046338661,0.338453046338661
"PDCD6IP",0.784678156374536,0.999398361058074,0.561590500933445,-0.349827055421428,0.349827055421428
"FGFR3",1.27912827054589,0.999398361058074,0.45221731033231,0.355160944439642,0.355160944439642
