"gene_name","fc","qval","pval","logfc","abs_fc"
"PDCD2L",0.998877834335025,0.998667247273739,0.994857472238954,-0.00161985188107641,0.00161985188107641
"PDCD6IP",0.996178801558774,0.99640472575728,0.984288867371778,-0.00552338374779881,0.00552338374779881
"PDGFRB",0.997026635763203,0.996197380132265,0.982722540428682,-0.00429604786651647,0.00429604786651647
"FGFR3",1.00778033749165,0.992716047828444,0.960470253876185,0.0111812136925634,0.0111812136925634
"PDCD6IP",0.987889198273765,0.988266999467093,0.940524465412594,-0.0175788567871198,0.0175788567871198
"PDCD7",1.01694594670973,0.985635967347703,0.927580222377681,0.0242429982846338,0.0242429982846338
"PDCD7",1.0202612511154,0.984559943592783,0.922000961902145,0.0289386202641255,0.0289386202641255
"FGFR3",1.02270516377088,0.983930485002382,0.92050602340522,0.032390289684229,0.032390289684229
"FGFR4",0.959859335199356,0.97921403422611,0.895889094103202,-0.059105096636363,0.059105096636363
"PDGFRB",0.97923231233553,0.975915507783845,0.881900702714531,-0.0302769305689119,0.0302769305689119
"PDCD6",0.96789044623651,0.975199540651351,0.878089781993622,-0.0470843341806824,0.0470843341806824
"PDCD5",0.970020628619975,0.972918565074264,0.862833354606897,-0.0439126666687446,0.0439126666687446
"PDCD10",0.958985142576258,0.971576550566694,0.856471796916348,-0.0604196309448893,0.0604196309448893
"FGFR4",1.06017390253373,0.969743893791034,0.846591577733192,0.0843009324724537,0.0843009324724537
"PDCD4",0.945301204833994,0.968162300021545,0.83904126611142,-0.0811540010220933,0.0811540010220933
"FGFR2",1.04180948401519,0.967449827555929,0.833361530808219,0.0590914757003921,0.0590914757003921
"PDCD5",1.04513068039735,0.966572237868603,0.82838996356528,0.0636833443864796,0.0636833443864796
"FGFRL1",1.09726891209535,0.960601317471485,0.798507344858592,0.133917136136076,0.133917136136076
"PDCD4",0.934669424673823,0.957222126950049,0.77763487426821,-0.0974718942855552,0.0974718942855552
"PDGFRB",1.03119074138216,0.95413453949255,0.764291403828687,0.0443112155325195,0.0443112155325195
"RAF1",0.906120367535342,0.952422309471198,0.755837307672235,-0.14222538665572,0.14222538665572
"FGFRL1",1.05094959421462,0.950660797772808,0.743856939845894,0.0716934762263718,0.0716934762263718
"PDGFRB",0.907150618913554,0.950634154650088,0.741867548827709,-0.140585986119051,0.140585986119051
"RAF1",0.958524006966514,0.948180395816633,0.733958884513662,-0.0611135291412435,0.0611135291412435
"FGFR4",1.17142419135523,0.947584273549154,0.731251928787635,0.228263593300762,0.228263593300762
"MET",1.07675387942416,0.94443203893021,0.715457387498128,0.106688521458494,0.106688521458494
"FGFR3",0.946043603069074,0.944103529794681,0.7141359119699,-0.0800214160987661,0.0800214160987661
"PDCD6",0.924025271958509,0.940019727406441,0.691424300415503,-0.113995785204227,0.113995785204227
"RAF1",0.886799575130113,0.939070773111258,0.688594704637182,-0.173320015884021,0.173320015884021
"PDGFRB",0.890925512570484,0.93854702950306,0.687618604817988,-0.166623277211265,0.166623277211265
"MET",0.93375525123143,0.932546471788845,0.663606332055198,-0.0988836435672922,0.0988836435672922
"VEGFC",0.9094172961831,0.928065244689521,0.646301946278708,-0.136985651965794,0.136985651965794
"FGFR4",0.932012935080714,0.924132514631046,0.62904328418063,-0.101578117210273,0.101578117210273
"KDR",0.925446235093801,0.917591963675706,0.61258474913353,-0.111778917451328,0.111778917451328
"MET",0.890653575802929,0.914813397570024,0.600381327556893,-0.167063697545781,0.167063697545781
"FGFR2",1.23107194854606,0.912197961920999,0.589969153456012,0.29991508089411,0.29991508089411
"PDCD5",0.914653928563211,0.906733502109126,0.571938430128084,-0.128702111039861,0.128702111039861
"KDR",0.811711644530638,0.900549456880731,0.558034289962616,-0.300960784828152,0.300960784828152
"MET",1.11935707273446,0.898788847160645,0.553899458109983,0.162670326653044,0.162670326653044
"PDCD4",0.862176330042438,0.897395888379696,0.550410727620126,-0.213945139189724,0.213945139189724
"FGFR3",0.875358425174645,0.890871372033917,0.531668923254789,-0.192054229551826,0.192054229551826
"PDCD6IP",1.17898862557729,0.889066423007555,0.524274637628754,0.237549799825399,0.237549799825399
"FGFR3",1.10504016462298,0.888714768140693,0.52240832897019,0.144098807851384,0.144098807851384
"KDR",1.16629800515851,0.886605518455167,0.51784226868615,0.221936464038479,0.221936464038479
"PDGFRB",0.839372918649446,0.880876837238841,0.503451164023877,-0.252616177720739,0.252616177720739
"PDCD5",0.861465687356585,0.878700924327223,0.498329845662528,-0.215134760615132,0.215134760615132
"FGFRL1",0.858519606101854,0.857973873695024,0.442554913141262,-0.220077013306508,0.220077013306508
"PDCD11",0.874449634248156,0.857710724340766,0.441743656939565,-0.193552803379597,0.193552803379597
"TIE1",0.865396871449438,0.845984324170973,0.42102964782315,-0.208566189695549,0.208566189695549
"FGFR2",1.15008504628655,0.837236852650292,0.401535676656087,0.201740549273298,0.201740549273298
"TIE1",1.18052663052911,0.830075118316404,0.388477033206679,0.239430586504243,0.239430586504243
"ARAF",1.23168540723203,0.823365151999922,0.376495274422927,0.300633814975052,0.300633814975052
"FLT1",0.897100858022685,0.822885154347112,0.375243555018204,-0.156657903288641,0.156657903288641
"KDR",0.842453569832991,0.817082965954014,0.363519714815564,-0.247330917693779,0.247330917693779
"FGFR4",1.12813228101552,0.815007634609633,0.360209411332983,0.173936243247309,0.173936243247309
"PDCD6IP",1.20789435110822,0.814011874648514,0.35784268693575,0.272494274366843,0.272494274366843
"RAF1",0.847293276751742,0.806248027510351,0.341608432547404,-0.239066673522604,0.239066673522604
