"","gene_name","fc","qval","pval","logfc","abs_fc"
"537","MTHFD1",41.9953525951329,0.0305963513268529,0.000302243142686343,5.3921577761375,5.3921577761375
"538","TMA7",0.379365780181809,0.0305727749345426,0.000300828209354176,-1.39833854525905,1.39833854525905
"539","RPLP1P4",0.351669935806881,0.0305727749345426,0.000300705494542752,-1.50770609036561,1.50770609036561
"540","RPL35",0.352862376493607,0.0305551797275073,0.000299473721159238,-1.50282248211095,1.50282248211095
"541","SMIM4",0.216186472742709,0.0305551797275073,0.000298564981028981,-2.20965184155378,2.20965184155378
"542","FOLR2",5.34922468308703,0.0305551797275073,0.000299385399981533,2.41932980236937,2.41932980236937
"543","UBL5",0.354337266746541,0.0305501224408327,0.000297652413736582,-1.49680488875083,1.49680488875083
"544","DST",0.271110816609284,0.0304124725291236,0.000295723359859057,-1.88304542082178,1.88304542082178
"545","NR2C1",0.227653212753573,0.0304124725291236,0.000295282657096108,-2.13509027536798,2.13509027536798
"546","CYFIP2",0.224114225863151,0.0302425457660947,0.000292901765524434,-2.15769386669577,2.15769386669577
"547","RPS21",0.274808185351318,0.0301953755917733,0.000291861195768073,-1.86350311842464,1.86350311842464
"548","NHP2",0.410052677029199,0.0301275848833138,0.000283916874158963,-1.28611883879774,1.28611883879774
"549","PIGR",2.46642234066798,0.0301275848833138,0.000289475310776943,1.30241986244004,1.30241986244004
"550","LOC100130394",0.37221006020312,0.0301275848833138,0.000290623535285306,-1.4258110453769,1.4258110453769
"551","RPLP2P3",0.327379680507808,0.0301275848833138,0.000287352821151776,-1.61096331412704,1.61096331412704
"552","SDF4",3.27162510772957,0.0301275848833138,0.000286796982497672,1.71000744075941,1.71000744075941
"553","RPS27P6",0.298333899874525,0.0301275848833138,0.000289702018100746,-1.7450001735264,1.7450001735264
"554","IK",0.263347003559721,0.0301275848833138,0.000283075231715002,-1.92496305071398,1.92496305071398
