"","gene_name","fc","qval","pval","logfc","abs_fc"
"1","CCT4",0.225139679597492,0.0376420904196967,4.70434656840713e-05,-2.15110774882996,2.15110774882996
"2","CYP2C8",5.40217488393469,0.0339710830097423,4.05686830177165e-05,2.43354034478975,2.43354034478975
"3","CLEC4G",4.06957624176598,0.0273943823213646,3.0432285190507e-05,2.02487857686713,2.02487857686713
"4","BOLA2B",0.140720128867263,0.0163362615899165,1.63330857121391e-05,-2.8290993857875,2.8290993857875
"5","SSR2",0.162434320409943,0.00904027936749398,8.28531172070157e-06,-2.62207160612034,2.62207160612034
"6","FCN2",4.07339558963543,0.00739483013816004,5.95578843021194e-06,2.02623192911956,2.02623192911956
"7","IGFBP3",4.61709189235263,0.00661600613619082,5.00354223675892e-06,2.20698444612394,2.20698444612394
"8","MARCO",13.9033862992746,0.00661600613619082,4.78587973640199e-06,3.79736440245342,3.79736440245342
"9","SLC25A47",5.16594812963737,0.00657447941582319,4.38685024306551e-06,2.36903315768537,2.36903315768537
"10","PLAC8",6.67171218654817,0.00393099280655769,2.51097938042122e-06,2.73805705317169,2.73805705317169
"11","CFP",10.0545397652601,0.00393099280655769,2.18772845306248e-06,3.32977514037219,3.32977514037219
"12","IGF2",24.7480045311484,0.00393099280655769,2.36764894978592e-06,4.62924029809672,4.62924029809672
"13","COL15A1",0.203994899336084,0.0033333949683415,1.7589497708359e-06,-2.29339501521282,2.29339501521282
"14","FCN3",14.8039744031995,0.00275320176432176,1.37633326180442e-06,3.88791264114954,3.88791264114954
"15","IGF2",9.83825092502452,0.00260137674653158,1.22818909353839e-06,3.29840185153125,3.29840185153125
"16","SLC25A47",32.5563637855737,0.00260137674653158,1.22076707342877e-06,5.02486766913928,5.02486766913928
"17","OIT3",8.07659952670659,0.00213603174188382,8.8984020130134e-07,3.01374800602645,3.01374800602645
"18","FCN2",11.5930621761101,0.00213603174188382,8.89013915372772e-07,3.53518978312846,3.53518978312846
"19","SLC22A10",8.4966992410623,0.00200956089940997,7.25533693235469e-07,3.08690249849874,3.08690249849874
"20","COLEC10",5.53778932166181,0.00184565701655427,6.15099402856423e-07,2.46931016920227,2.46931016920227
"21","SLC25A47",5.47477601012813,0.00100592817412702,3.07307187918937e-07,2.4527999408439,2.4527999408439
"22","SFRP5",5.61682733049324,0.000896170875243007,2.48887959353183e-07,2.48975545303757,2.48975545303757
"23","MARCO",4.84583922380582,0.000819822367063979,2.04915747037404e-07,2.27674653956725,2.27674653956725
"24","GDF2",5.9626345965763,0.000351611123433931,3.90603075439699e-08,2.57594992793097,2.57594992793097
"25","FCN3",12.4179129158567,0.00031790786220635,2.64871715671688e-08,3.63435081442309,3.63435081442309
"26","CXCL14",4.5736462706658,0.000289332690996957,1.60709134888748e-08,2.19334479091571,2.19334479091571
"27","EIF2AK1",11.1745213117743,2.87545932620148e-07,7.98583421612875e-12,3.48214112621354,3.48214112621354
