"","gene_name","fc.asian","qval.asian","pval.asian","logfc.asian","abs_fc.asian","fc.black","qval.black","pval.black","logfc.black","abs_fc.black","fc.white","qval.white","pval.white","logfc.white","abs_fc.white"
"21","MTDH",2.31044031974678,0.500055976484705,0.0215285579234736,1.20816782418639,1.20816782418639,0.642176473917674,0.858929955226921,0.185537443180654,-0.638958281869783,0.638958281869783,1.43737206563921,0.594406787392615,0.114870039114296,0.523433553635076,0.523433553635076
"22","NDRG3",1.13909847282374,0.999398361058074,0.766037690681316,0.187892470587395,0.187892470587395,0.849369642205842,0.980122936610123,0.78424680012301,-0.235535549448765,0.235535549448765,1.0917254506035,0.93796233615945,0.686374117957453,0.126610089908372,0.126610089908372
"23","PBX3",1.50765618824757,0.867673842180898,0.210201621293883,0.592307468352877,0.592307468352877,0.766161438725541,0.97320033920444,0.592908149031245,-0.384279678835052,0.384279678835052,1.25214005745916,0.715244267368428,0.21527962515394,0.324395943181618,0.324395943181618
"24","PIM1",4.6828471018784,0.560555030896381,0.0338400321229058,2.2273859338382,2.2273859338382,0.665995039387755,0.974114724762199,0.725767191352884,-0.586416663352594,0.586416663352594,2.02063089439995,0.111526685472959,0.00224887404144769,1.01480581085575,1.01480581085575
"25","PIN1",0.487058312974549,0.731315282150778,0.105051057634192,-1.03783358581813,1.03783358581813,0.465161305497966,0.935214630290536,0.291617020973421,-1.10419700385441,1.10419700385441,0.721714234710754,0.717248342553512,0.217903856010337,-0.470500384887367,0.470500384887367
"26","PTEN",0.510330541657275,0.688962911176766,0.0830554846804652,-0.970496109878663,0.970496109878663,1.57636010228179,0.947528292363907,0.328626706677883,0.656597140398696,0.656597140398696,1.28564886389856,0.59346228518862,0.114420803324717,0.362496667949884,0.362496667949884
"27","ROCK1",1.67049876365844,0.999398361058074,0.435794916438655,0.740278914929993,0.740278914929993,1.66033297092222,0.942053908481198,0.31251911884557,0.731472595383438,0.731472595383438,1.4992803854713,0.281716946465498,0.0162759986472715,0.584270211772875,0.584270211772875
"28","RTKN",0.404826630903434,0.959251264686214,0.325704643418689,-1.3046238962371,1.3046238962371,0.347827148189126,0.915290473257551,0.254023988941331,-1.52355755433806,1.52355755433806,1.40132969444166,0.836287890536572,0.39947423914008,0.486796422276993,0.486796422276993
"29","S100A4",0.625993102886321,0.999398361058074,0.484969177031749,-0.675781333075343,0.675781333075343,1.24432286196306,0.974061538900922,0.720288943303477,0.315360867236036,0.315360867236036,1.40530051323314,0.731987757382402,0.235437011766754,0.490878673216473,0.490878673216473
"30","SP1",1.539879943561,0.999398361058074,0.440143515662504,0.62281787586762,0.62281787586762,2.51521075463141,0.826068277539483,0.153968660383692,1.3306792914513,1.3306792914513,1.44333251879004,0.38792562603392,0.0361665629770596,0.529403710047541,0.529403710047541
"31","SPARC",2.11731301528102,0.985617225196936,0.368906899608267,1.08223456750879,1.08223456750879,0.150817275974809,0.758677110973861,0.0785080575696351,-2.72912639747693,2.72912639747693,0.631948090186673,0.634565257188384,0.1445803616442,-0.662122038234991,0.662122038234991
"32","SPRED2",1.31710722027188,0.999398361058074,0.639403539835313,0.39737279423389,0.39737279423389,2.32751787442497,0.850790877872465,0.179236680808486,1.21879224715904,1.21879224715904,1.76528188312129,0.37120892805972,0.0322179505559532,0.819898573814013,0.819898573814013
"33","TGFBR2",4.53047183584862,0.645738457981331,0.0615063620571926,2.17966131071089,2.17966131071089,4.36774714817859,0.810739963266899,0.135712825070294,2.12688934008846,2.12688934008846,1.74779676519433,0.560218243766431,0.0977625194148356,0.805537437188233,0.805537437188233
"34","THBS4",0.386780679161623,0.645738457981331,0.0620951062162624,-1.37041236515507,1.37041236515507,0.624049677674058,0.95790138905196,0.358827244312881,-0.680267215028549,0.680267215028549,0.490469814202655,0.197404653661313,0.00735565500134494,-1.02776374588466,1.02776374588466
"35","TM4SF1",4.51610744404262,0.550078173669778,0.0311687674618122,2.17507981010195,2.17507981010195,2.10276847494091,0.849169134180236,0.177368090203781,1.07229001105755,1.07229001105755,3.93767081386922,0.299696490408344,0.0191646229571331,1.97734250812897,1.97734250812897
"36","TP53INP1",3.17370298182886,0.838753342761408,0.182408181276923,1.6661671166125,1.6661671166125,3.82933153209174,0.734810772405029,0.0152645780846818,1.93709256982484,1.93709256982484,0.705201859571956,0.291137168740492,0.0178103629182862,-0.503891815930201,0.503891815930201
"37","TRIM35",0.801450062840013,0.999398361058074,0.540056954841046,-0.319315463886831,0.319315463886831,0.739076241962548,0.972351778004099,0.471395816726773,-0.436204896648981,0.436204896648981,1.30189850522189,0.668538050742495,0.170836672505626,0.380616981744314,0.380616981744314
"38","ULK1",2.25187447683978,0.761170922398555,0.123965268806438,1.17112641148215,1.17112641148215,1.21421825575268,0.980122936610123,0.79251283449474,0.280027769361975,0.280027769361975,0.75560134292144,0.699858189374097,0.198310885068977,-0.404302829073758,0.404302829073758
"39","WASL",2.38158898920954,0.602172903803608,0.0442892757959865,1.25192445669803,1.25192445669803,0.523269365294096,0.758677110973861,0.0727675943662853,-0.934374295770394,0.934374295770394,0.617488983867758,0.692765396530153,0.191771783612693,-0.69551469594085,0.69551469594085
"40","YAP1",0.965173631248479,0.999398361058074,0.931912487221426,-0.0511395935345971,0.0511395935345971,0.6503770349589,0.952806464783294,0.339589004044507,-0.620651778642695,0.620651778642695,0.840363831518226,0.841763763141205,0.411019736675425,-0.250914023799972,0.250914023799972
"41","YWHAZ",1.85360232659295,0.758534919224117,0.121310092701417,0.890331760149427,0.890331760149427,0.341046278192965,0.961983894200264,0.371188872397842,-1.55196057619676,1.55196057619676,1.30772941560872,0.905041114206804,0.566951103788371,0.387064061369041,0.387064061369041
