"gene_name","fc","qval","pval","logfc","abs_fc"
"SPP1",1.01329878707502,0.99651265271643,0.984508473105865,0.0190596381794847,0.0190596381794847
"GOLM1",1.00653118756463,0.995465489121625,0.977894111937195,0.00939187513828455,0.00939187513828455
"SPP1",0.990939408125967,0.995022450439843,0.974930729937053,-0.0131312496538868,0.0131312496538868
"SPP1",1.01524568828208,0.991122950991441,0.953911643817265,0.0218289001927776,0.0218289001927776
"DCPS",1.02255301500485,0.989452217957906,0.94485106287465,0.0321756426798444,0.0321756426798444
"F2",0.985554360535682,0.988600377212164,0.942302886380075,-0.0209926462341936,0.0209926462341936
"F2",1.0169974036875,0.986521766400173,0.9312632373855,0.0243159961158166,0.0243159961158166
"GPC3",1.01219816593875,0.985166664356106,0.924474485716753,0.0174917653578427,0.0174917653578427
"GPC3",1.03205506613688,0.98495675358706,0.923171529422148,0.0455199489812929,0.0455199489812929
"SPP1",1.04207037860544,0.983597227337564,0.918408747334731,0.0594527166147715,0.0594527166147715
"SPP1",0.931076934396344,0.978843213589467,0.894327996966149,-0.103027713047105,0.103027713047105
"SPP1",0.94064980234614,0.978676031834063,0.893693778367535,-0.0882703777289518,0.0882703777289518
"F2",0.96644712289711,0.975646632900251,0.880972491480082,-0.0492372942883872,0.0492372942883872
"DKK1",1.03227119004483,0.97512210651059,0.87742459663658,0.0458220338774402,0.0458220338774402
"DCPS",1.03148669829769,0.974587236968684,0.873084951408578,0.0447252168388492,0.0447252168388492
"SPP1",0.974638912408768,0.972918565074264,0.861369737522994,-0.0370602716814971,0.0370602716814971
"FUCA1",0.949709753067649,0.972918565074264,0.862112299536839,-0.0744414254332526,0.0744414254332526
"SPP1",1.08196962032216,0.970806462102317,0.852063646118646,0.11365999156226,0.11365999156226
"SPP1",0.939384274310844,0.970788844293123,0.851602578275335,-0.0902126524132893,0.0902126524132893
"AFP",0.914320180816276,0.970029191615038,0.84706120358227,-0.129228631587403,0.129228631587403
"SPP1",1.12008444305075,0.968162300021545,0.838885185840742,0.163607501013442,0.163607501013442
"SPP1",1.08903873544094,0.967675170505254,0.837209891668106,0.123055269421849,0.123055269421849
"SPP1",1.20313179713518,0.963942288234702,0.817127063750069,0.266794691274032,0.266794691274032
"GOLM1",0.940571997492298,0.961037108260708,0.801546778247784,-0.0883897136593228,0.0883897136593228
"F2",1.05093409612283,0.959059200173036,0.787097529866247,0.0716722010052242,0.0716722010052242
"F2",0.959869221548332,0.958195528245415,0.782433330906491,-0.0590902372578428,0.0590902372578428
"F2",1.07928821874296,0.957100228310773,0.776886659540339,0.110080181068701,0.110080181068701
"SPP1",1.21946560201296,0.95582975231788,0.77027644594403,0.286249063992874,0.286249063992874
"F2",1.06980342496441,0.95292914745376,0.75967763693189,0.0973457275770904,0.0973457275770904
"MDK",1.07526653468719,0.951225891907441,0.748491373311141,0.104694316195654,0.104694316195654
"MDK",0.937776639652323,0.947584273549154,0.73134163425123,-0.0926837534246046,0.0926837534246046
"DCPS",1.11066200867472,0.942864393670891,0.70789791574167,0.151419849493733,0.151419849493733
"SPP1",1.11127207273839,0.941614285203132,0.69869285068887,0.152212074995615,0.152212074995615
"F2",1.08195873602123,0.939542207827199,0.689308265587657,0.113645478395103,0.113645478395103
"DKK1",1.13587006454635,0.938427118210025,0.687352026803273,0.183797810233357,0.183797810233357
"GOLM1",0.894987096178459,0.935217363795982,0.678787229665676,-0.160061212972534,0.160061212972534
"SPP1",1.2932849684339,0.935217363795982,0.67922429133308,0.371040200321208,0.371040200321208
"FUCA1",0.916235431299736,0.933761572378161,0.672099118211298,-0.126209741186586,0.126209741186586
"F2",0.894693741108888,0.930153415171343,0.65635988837027,-0.160534170942539,0.160534170942539
"F2",0.805442069808788,0.928798417982261,0.652728646360514,-0.312147265862447,0.312147265862447
"GOLM1",0.852199077539336,0.928558964136181,0.651473825509777,-0.230737605011861,0.230737605011861
"FUCA1",0.811123258264385,0.928065244689521,0.646823689746395,-0.302006931893617,0.302006931893617
"SPP1",0.935717528851209,0.927217070432627,0.641652730341252,-0.0958550151103964,0.0958550151103964
"DCPS",1.12805541013582,0.916864122680597,0.608642640394156,0.173837934726781,0.173837934726781
"DCPS",0.805696415053289,0.916864122680597,0.608982111106992,-0.311691758617835,0.311691758617835
"GOLM1",0.869801337540172,0.915826373251379,0.60522138800433,-0.201242167574126,0.201242167574126
"AFP",0.681313847254624,0.914943585615179,0.602029845456692,-0.553608565998169,0.553608565998169
"F2",1.77528789458524,0.912197961920999,0.589579046846825,0.82805300231359,0.82805300231359
"SPP1",0.913876242636124,0.903831073208656,0.564224513414864,-0.129929286522878,0.129929286522878
"SPP1",1.15586516298385,0.895753392551233,0.545342153866514,0.208973110606392,0.208973110606392
"F2",0.883020174505847,0.888987003555755,0.523750351012163,-0.179481695148339,0.179481695148339
"F2",0.879316636040358,0.882207583721121,0.505755261223574,-0.185545331124667,0.185545331124667
"F2",0.836406121143348,0.858919915186958,0.444302901695046,-0.257724474721182,0.257724474721182
"DKK1",1.22233674789139,0.847786398587618,0.42441111558545,0.289641795455852,0.289641795455852
"DCPS",0.841890395245191,0.843357162758718,0.415232598442531,-0.248295672200099,0.248295672200099
"DCPS",0.626142184091822,0.843301524699702,0.413790211338853,-0.67543779397199,0.67543779397199
"FUCA1",1.23699083717399,0.838937054630911,0.405779743044295,0.306834813804497,0.306834813804497
"DKK1",1.15100699399989,0.824536731384583,0.3799284720326,0.202896599915235,0.202896599915235
"F2",1.38255350737491,0.821834294926189,0.372964606609351,0.467335316503833,0.467335316503833
