"gene_name","fc","qval","pval","logfc","abs_fc"
"HMOX1",1.00050457977618,0.999006412172101,0.997228572585479,0.000727771146963576,0.000727771146963576
"IGF2",0.997709727474146,0.998111536798843,0.991712343836199,-0.00330795432138926,0.00330795432138926
"GRB2",0.997736487427906,0.997271166610559,0.987480054266531,-0.00326925976545688,0.00326925976545688
"GSTA1",1.00825459247463,0.997004927151236,0.986458289509026,0.0118599770557503,0.0118599770557503
"HRAS",1.0036590435613,0.996446876558085,0.984352180718891,0.00526924966151943,0.00526924966151943
"NQO1",0.995713763400973,0.994739247026922,0.973626676927335,-0.0061970227462825,0.0061970227462825
"CTNNB1",1.00678194836811,0.993750838285431,0.96506356132069,0.00975125427612856,0.00975125427612856
"HRAS",1.00934838812416,0.992426312530871,0.959207117023862,0.0134242230735152,0.0134242230735152
"TGFBR1",0.984342807285747,0.989374758244813,0.944481437403895,-0.022767258751433,0.022767258751433
"DVL1",1.01853936232405,0.987748444257313,0.937771348086957,0.0265017355638731,0.0265017355638731
"DVL1",1.02014081972746,0.987194995243789,0.933829666290749,0.0287683148436078,0.0287683148436078
"CTNNB1",1.01733030624815,0.980511722406091,0.903305775932778,0.0247881686918381,0.0247881686918381
"TGFBR1",0.975885889434008,0.979873967720892,0.898963814117209,-0.0352156319067998,0.0352156319067998
"NQO1",0.956028528677743,0.975343231967233,0.879855062204602,-0.0648744248321755,0.0648744248321755
"PTEN",0.966273080729591,0.969237574197568,0.844547490650105,-0.0494971247306756,0.0494971247306756
"SMAD4",1.04354241623378,0.967589273869603,0.835261952749604,0.0614892420372396,0.0614892420372396
"CTNNB1",1.04472655912794,0.966999885875906,0.831961709055814,0.0631253888022074,0.0631253888022074
"PDPK1",0.95485825470816,0.96502502858096,0.821867813772324,-0.0666415087621682,0.0666415087621682
"KEAP1",0.954011921144352,0.964567717569209,0.819711789222949,-0.0679208009119394,0.0679208009119394
"GRB2",1.03033584824443,0.963970002538522,0.817505224077694,0.0431146749036499,0.0431146749036499
"KEAP1",0.916999564306015,0.959726076245415,0.793164002123329,-0.125007046534536,0.125007046534536
"TGFBR1",0.974475472040955,0.959059200173036,0.787371887994774,-0.0373022221904654,0.0373022221904654
"TGFBR2",1.05370819555452,0.952434614164426,0.756382914133147,0.0754753953310157,0.0754753953310157
"HMOX1",1.03765253915467,0.952422309471198,0.753770007509958,0.0533234341036902,0.0533234341036902
"IGF2",0.963078368267946,0.951106190617024,0.747788498184996,-0.0542748960799518,0.0542748960799518
"CTNNB1",0.955836365264321,0.950660797772808,0.745773984102723,-0.0651644382169039,0.0651644382169039
"CTNNB1",1.05854513947444,0.950601951879454,0.741445536164221,0.0820827914120077,0.0820827914120077
"SOS1",0.924953958376725,0.9459998821961,0.720608580649817,-0.11254654079868,0.11254654079868
"MET",1.07675387942416,0.94443203893021,0.715457387498128,0.106688521458494,0.106688521458494
"CTNNB1",1.05547999208022,0.943710539886237,0.712630927682881,0.0778992308875964,0.0778992308875964
"DVL1",1.11234779616271,0.942492449630607,0.705262640871542,0.153607943950024,0.153607943950024
"GSTA1",0.868902558022049,0.937540346450113,0.684975516287766,-0.202733697986467,0.202733697986467
"CTNNB1",1.080935664019,0.934810856714807,0.676462907211596,0.112280658167042,0.112280658167042
"MET",0.93375525123143,0.932546471788845,0.663606332055198,-0.0988836435672922,0.0988836435672922
"CTNNB1",0.93209151532549,0.927801070941322,0.645779576002358,-0.101456485260419,0.101456485260419
"IGF2",0.934422132448479,0.927441932040384,0.6437820300169,-0.0978536490132745,0.0978536490132745
"DVL1",0.924332207712724,0.925924904096058,0.636912034499867,-0.113516641208092,0.113516641208092
"MET",0.890653575802929,0.914813397570024,0.600381327556893,-0.167063697545781,0.167063697545781
"IGF2",0.824670209468764,0.906456877344101,0.571164803154496,-0.27811080254264,0.27811080254264
"GSTA1",1.23401073484886,0.90483706026848,0.566190138563572,0.3033549447676,0.3033549447676
"GRB2",0.917787273305392,0.900479883525398,0.557866569390629,-0.123768293439529,0.123768293439529
"MET",1.11935707273446,0.898788847160645,0.553899458109983,0.162670326653044,0.162670326653044
"LEF1",0.856500721300803,0.897343911203549,0.549611968693423,-0.223473633614103,0.223473633614103
"DVL1",1.12929123723791,0.895883922932313,0.546029470488768,0.175417596239365,0.175417596239365
"NQO1",0.870826975364572,0.895753392551233,0.545404596725638,-0.19954199670676,0.19954199670676
"GSTA1",0.790145239879956,0.892862941861324,0.537514131466049,-0.33981022945148,0.33981022945148
"GRB2",1.23472590459781,0.891645732672761,0.534744113038777,0.304190815117301,0.304190815117301
"GSTA1",0.868306788446876,0.890851658988341,0.52975825598577,-0.203723231973327,0.203723231973327
"GSTA1",1.29185477781999,0.884598467677942,0.511801749832461,0.369443900454084,0.369443900454084
"NQO1",0.895927384270911,0.884451701548887,0.511582162966294,-0.158546289610816,0.158546289610816
"SOS1",1.09526238205103,0.876799623883577,0.490811495819771,0.131276524565125,0.131276524565125
"GSTA1",1.39612474466475,0.876360509115816,0.48893319283395,0.481427853058181,0.481427853058181
"IGF2",0.910463507022632,0.870905952516873,0.474288728513278,-0.135326902278965,0.135326902278965
"DVL1",0.862781437851207,0.860326289469818,0.449464045035674,-0.212932956645928,0.212932956645928
"GSTA1",1.39024325293801,0.860326289469818,0.449527379141308,0.475337335541104,0.475337335541104
"GSTA1",0.768983508517606,0.850073629120924,0.428457671199011,-0.378975436147577,0.378975436147577
"SMAD3",0.85524799584922,0.84401527144976,0.416463117061828,-0.225585276638741,0.225585276638741
